#Digilent WaveForms Oscilloscope Acquisition
#Device Name: EExplorer
#Serial Number: SN:210151647228
#Date Time: 2024-04-18 17:31:48.554
#Sample rate: 1.6e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 500 mV Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 1 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Wavegen Channel 2: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 1 V
#Offset: 1 V
#Symmetry: 50 %
#Phase: 90 °

Time (s),Channel 1 (V),Channel 2 (V)
0.00010669921875,0.9550014702602834,-0.02057448623864392
0.00010732421875,0.9550014702602834,-0.01039874207409127
0.00010794921875,0.9652600362331956,-0.02057448623864392
0.00010857421875,0.9601307532467395,-0.02057448623864392
0.00010919921875,0.9601307532467395,-0.01039874207409127
0.00010982421875,0.9652600362331956,-0.0154866141563676
0.00011044921875,0.9652600362331956,-0.0154866141563676
0.00011107421875,0.9652600362331956,-0.01039874207409127
0.00011169921875,0.9703893192196517,-0.01039874207409127
0.00011232421875,0.9703893192196517,-0.01039874207409127
0.00011294921875,0.9703893192196517,-0.01039874207409127
0.00011357421875,0.9755186022061078,-0.005310869991814945
0.00011419921875,0.9755186022061078,-0.005310869991814945
0.00011482421875,0.9755186022061078,-0.01039874207409127
0.00011544921875,0.9806478851925639,-0.0002229979095386206
0.00011607421875,0.9806478851925639,-0.0002229979095386206
0.00011669921875,0.9806478851925639,-0.0002229979095386206
0.00011732421875,0.9806478851925639,-0.0002229979095386206
0.00011794921875,0.9857771681790199,0.004864874172737704
0.00011857421875,0.9806478851925639,0.004864874172737704
0.00011919921875,0.990906451165476,-0.0002229979095386206
0.00011982421875,0.9857771681790199,0.004864874172737704
0.00012044921875,0.9857771681790199,0.009952746255014029
0.00012107421875,0.9960357341519321,-0.0002229979095386206
0.00012169921875,0.990906451165476,0.009952746255014029
0.00012232421875,0.990906451165476,0.009952746255014029
0.00012294921875,0.9960357341519321,0.004864874172737704
0.00012357421875,0.9960357341519321,0.01504061833729035
0.00012419921875,0.990906451165476,0.02012849041956668
0.00012482421875,1.001165017138388,0.009952746255014029
0.00012544921875,1.001165017138388,0.02012849041956668
0.00012607421875,0.9960357341519321,0.025216362501843
0.00012669921875,1.006294300124844,0.02012849041956668
0.00012732421875,1.006294300124844,0.02012849041956668
0.00012794921875,1.001165017138388,0.03030423458411933
0.00012857421875,1.006294300124844,0.025216362501843
0.00012919921875,1.0114235831113,0.025216362501843
0.00012982421875,1.001165017138388,0.03539210666639565
0.00013044921875,1.0114235831113,0.03030423458411933
0.00013107421875,1.0114235831113,0.025216362501843
0.00013169921875,1.006294300124844,0.04047997874867198
0.00013232421875,1.0114235831113,0.03539210666639565
0.00013294921875,1.016552866097757,0.03030423458411933
0.00013357421875,1.006294300124844,0.0455678508309483
0.00013419921875,1.016552866097757,0.04047997874867198
0.00013482421875,1.021682149084213,0.03539210666639565
0.00013544921875,1.0114235831113,0.05065572291322463
0.00013607421875,1.016552866097757,0.0455678508309483
0.00013669921875,1.021682149084213,0.04047997874867198
0.00013732421875,1.016552866097757,0.0455678508309483
0.00013794921875,1.016552866097757,0.05065572291322463
0.00013857421875,1.021682149084213,0.0455678508309483
0.00013919921875,1.021682149084213,0.05065572291322463
0.00013982421875,1.021682149084213,0.06083146707777728
0.00014044921875,1.026811432070669,0.05065572291322463
0.00014107421875,1.021682149084213,0.05065572291322463
0.00014169921875,1.021682149084213,0.0659193391600536
0.00014232421875,1.026811432070669,0.05574359499550095
0.00014294921875,1.026811432070669,0.06083146707777728
0.00014357421875,1.026811432070669,0.0659193391600536
0.00014419921875,1.031940715057125,0.0659193391600536
0.00014482421875,1.026811432070669,0.0659193391600536
0.00014544921875,1.026811432070669,0.07100721124232992
0.00014607421875,1.031940715057125,0.07100721124232992
0.00014669921875,1.031940715057125,0.07100721124232992
0.00014732421875,1.031940715057125,0.07609508332460625
0.00014794921875,1.031940715057125,0.07609508332460625
0.00014857421875,1.026811432070669,0.07609508332460625
0.00014919921875,1.031940715057125,0.07609508332460625
0.00014982421875,1.031940715057125,0.08118295540688258
0.00015044921875,1.031940715057125,0.0862708274891589
0.00015107421875,1.031940715057125,0.0862708274891589
0.00015169921875,1.037069998043581,0.09135869957143522
0.00015232421875,1.031940715057125,0.09135869957143522
0.00015294921875,1.031940715057125,0.09135869957143522
0.00015357421875,1.037069998043581,0.09135869957143522
0.00015419921875,1.037069998043581,0.1015344437359879
0.00015482421875,1.037069998043581,0.09644657165371155
0.00015544921875,1.042199281030037,0.09644657165371155
0.00015607421875,1.037069998043581,0.1066223158182642
0.00015669921875,1.037069998043581,0.1066223158182642
0.00015732421875,1.042199281030037,0.09644657165371155
0.00015794921875,1.037069998043581,0.1066223158182642
0.00015857421875,1.031940715057125,0.1066223158182642
0.00015919921875,1.042199281030037,0.1066223158182642
0.00015982421875,1.037069998043581,0.1117101879005405
0.00016044921875,1.037069998043581,0.1167980599828169
0.00016107421875,1.047328564016493,0.1117101879005405
0.00016169921875,1.042199281030037,0.1167980599828169
0.00016232421875,1.037069998043581,0.1269738041473695
0.00016294921875,1.042199281030037,0.1167980599828169
0.00016357421875,1.047328564016493,0.1218859320650932
0.00016419921875,1.037069998043581,0.1320616762296458
0.00016482421875,1.042199281030037,0.1269738041473695
0.00016544921875,1.047328564016493,0.1269738041473695
0.00016607421875,1.037069998043581,0.1422374203941985
0.00016669921875,1.042199281030037,0.1320616762296458
0.00016732421875,1.047328564016493,0.1320616762296458
0.00016794921875,1.037069998043581,0.1473252924764748
0.00016857421875,1.042199281030037,0.1422374203941985
0.00016919921875,1.047328564016493,0.1422374203941985
0.00016982421875,1.037069998043581,0.1524131645587511
0.00017044921875,1.042199281030037,0.1524131645587511
0.00017107421875,1.042199281030037,0.1473252924764748
0.00017169921875,1.037069998043581,0.1575010366410275
0.00017232421875,1.042199281030037,0.1625889087233038
0.00017294921875,1.042199281030037,0.1524131645587511
0.00017357421875,1.042199281030037,0.1625889087233038
0.00017419921875,1.042199281030037,0.1727646528878564
0.00017482421875,1.047328564016493,0.1625889087233038
0.00017544921875,1.042199281030037,0.1676767808055801
0.00017607421875,1.042199281030037,0.1778525249701327
0.00017669921875,1.042199281030037,0.1727646528878564
0.00017732421875,1.042199281030037,0.1778525249701327
0.00017794921875,1.042199281030037,0.1880282691346854
0.00017857421875,1.047328564016493,0.1778525249701327
0.00017919921875,1.037069998043581,0.1829403970524091
0.00017982421875,1.042199281030037,0.1880282691346854
0.00018044921875,1.042199281030037,0.1880282691346854
0.00018107421875,1.037069998043581,0.1931161412169617
0.00018169921875,1.042199281030037,0.1931161412169617
0.00018232421875,1.042199281030037,0.1982040132992381
0.00018294921875,1.042199281030037,0.1982040132992381
0.00018357421875,1.042199281030037,0.1982040132992381
0.00018419921875,1.042199281030037,0.2083797574637907
0.00018482421875,1.042199281030037,0.2083797574637907
0.00018544921875,1.042199281030037,0.2083797574637907
0.00018607421875,1.042199281030037,0.213467629546067
0.00018669921875,1.042199281030037,0.2185555016283433
0.00018732421875,1.042199281030037,0.2185555016283433
0.00018794921875,1.042199281030037,0.2185555016283433
0.00018857421875,1.037069998043581,0.228731245792896
0.00018919921875,1.037069998043581,0.228731245792896
0.00018982421875,1.042199281030037,0.2236433737106197
0.00019044921875,1.037069998043581,0.2389069899574487
0.00019107421875,1.037069998043581,0.2389069899574487
0.00019169921875,1.042199281030037,0.2338191178751723
0.00019232421875,1.037069998043581,0.2490827341220013
0.00019294921875,1.037069998043581,0.2490827341220013
0.00019357421875,1.042199281030037,0.2389069899574487
0.00019419921875,1.031940715057125,0.2490827341220013
0.00019482421875,1.031940715057125,0.2541706062042776
0.00019544921875,1.042199281030037,0.2490827341220013
0.00019607421875,1.037069998043581,0.2592584782865539
0.00019669921875,1.031940715057125,0.2643463503688303
0.00019732421875,1.037069998043581,0.2592584782865539
0.00019794921875,1.037069998043581,0.2643463503688303
0.00019857421875,1.026811432070669,0.2745220945333829
0.00019919921875,1.031940715057125,0.2694342224511066
0.00019982421875,1.037069998043581,0.2745220945333829
0.00020044921875,1.026811432070669,0.2897857107802119
0.00020107421875,1.037069998043581,0.2846978386979355
