#Digilent WaveForms Oscilloscope Acquisition
#Device Name: EExplorer
#Serial Number: SN:210151647228
#Date Time: 2024-04-18 17:24:44.645
#Sample rate: 1.6e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 500 mV Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 1 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V)
0.001935849609375,0.1137990604814827
0.001936474609375,0.1240576264543949
0.001937099609375,0.1240576264543949
0.001937724609375,0.1240576264543949
0.001938349609375,0.1343161924273071
0.001938974609375,0.1343161924273071
0.001939599609375,0.1394454754137632
0.001940224609375,0.1445747584002193
0.001940849609375,0.1497040413866754
0.001941474609375,0.1497040413866754
0.001942099609375,0.1548333243731315
0.001942724609375,0.1599626073595876
0.001943349609375,0.1599626073595876
0.001943974609375,0.1650918903460437
0.001944599609375,0.1702211733324998
0.001945224609375,0.1702211733324998
0.001945849609375,0.180479739305412
0.001946474609375,0.180479739305412
0.001947099609375,0.1856090222918681
0.001947724609375,0.1958675882647803
0.001948349609375,0.1907383052783242
0.001948974609375,0.1958675882647803
0.001949599609375,0.2061261542376925
0.001950224609375,0.2061261542376925
0.001950849609375,0.2061261542376925
0.001951474609375,0.2163847202106047
0.001952099609375,0.2163847202106047
0.001952724609375,0.2163847202106047
0.001953349609375,0.2266432861835169
0.001953974609375,0.2266432861835169
0.001954599609375,0.2266432861835169
0.001955224609375,0.2369018521564291
0.001955849609375,0.2420311351428852
0.001956474609375,0.2420311351428852
0.001957099609375,0.2522897011157975
0.001957724609375,0.2574189841022536
0.001958349609375,0.2471604181293413
0.001958974609375,0.2625482670887097
0.001959599609375,0.2676775500751657
0.001960224609375,0.2625482670887097
0.001960849609375,0.2728068330616218
0.001961474609375,0.283065399034534
0.001962099609375,0.2779361160480779
0.001962724609375,0.283065399034534
0.001963349609375,0.2933239650074462
0.001963974609375,0.2881946820209901
0.001964599609375,0.2933239650074462
0.001965224609375,0.3035825309803585
0.001965849609375,0.3035825309803585
0.001966474609375,0.3035825309803585
0.001967099609375,0.3138410969532707
0.001967724609375,0.3138410969532707
0.001968349609375,0.3138410969532707
0.001968974609375,0.3240996629261829
0.001969599609375,0.329228945912639
0.001970224609375,0.3240996629261829
0.001970849609375,0.3343582288990951
0.001971474609375,0.3394875118855512
0.001972099609375,0.3394875118855512
0.001972724609375,0.3446167948720072
0.001973349609375,0.3446167948720072
0.001973974609375,0.3497460778584633
0.001974599609375,0.3548753608449194
