#Digilent WaveForms Oscilloscope Acquisition
#Device Name: EExplorer
#Serial Number: SN:210151647228
#Date Time: 2024-04-18 17:48:33.951
#Sample rate: 1.6e+06Hz
#Samples: 8192
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 1 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 1 V/div Offset: 0 V Sample Mode: Average
#Math 1: Function: C1 - C2

#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 2.5 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V),Math 1 (V)
1.730468750000001e-05,1.464029768326411,1.195182235304056,0.268847533022355
1.79296875e-05,1.474470449347999,1.206883101182427,0.2675873481655722
1.855468750000001e-05,1.484911130369587,1.206883101182427,0.27802802918716
1.91796875e-05,1.484911130369587,1.218583967060798,0.2663271633087889
1.980468750000001e-05,1.505792492412763,1.230284832939169,0.2755076594735939
2.042968750000001e-05,1.51623317343435,1.24198569881754,0.2742474746168109
2.105468750000001e-05,1.51623317343435,1.230284832939169,0.2859483404951817
2.167968750000001e-05,1.526673854455938,1.24198569881754,0.2846881556383989
2.230468750000001e-05,1.526673854455938,1.253686564695911,0.2729872897600278
2.292968750000001e-05,1.537114535477526,1.253686564695911,0.2834279707816159
2.355468750000001e-05,1.537114535477526,1.253686564695911,0.2834279707816159
2.417968750000001e-05,1.547555216499114,1.265387430574282,0.2821677859248326
2.480468750000001e-05,1.557995897520702,1.265387430574282,0.2926084669464206
2.542968750000001e-05,1.56843657854229,1.277088296452653,0.2913482820896376
2.605468750000001e-05,1.589317940585466,1.288789162331023,0.3005287782544426
2.667968750000001e-05,1.589317940585466,1.288789162331023,0.3005287782544426
2.730468750000001e-05,1.599758621607054,1.300490028209395,0.2992685933976595
2.792968750000001e-05,1.610199302628642,1.312190894087766,0.2980084085408763
2.855468750000001e-05,1.610199302628642,1.323891759966136,0.2863075426625055
2.917968750000001e-05,1.631080664671818,1.323891759966136,0.3071889047056815
2.980468750000001e-05,1.641521345693406,1.335592625844507,0.3059287198488982
3.042968750000001e-05,1.631080664671818,1.335592625844507,0.2954880388273105
3.105468750000001e-05,1.641521345693406,1.335592625844507,0.3059287198488982
3.167968750000001e-05,1.651962026714994,1.347293491722878,0.3046685349921152
3.230468750000001e-05,1.662402707736582,1.35899435760125,0.3034083501353322
3.292968750000001e-05,1.67284338875817,1.37069522347962,0.3021481652785494
3.355468750000001e-05,1.683284069779758,1.37069522347962,0.3125888463001372
3.417968750000001e-05,1.693724750801346,1.382396089357991,0.3113286614433541
3.480468750000001e-05,1.704165431822934,1.394096955236362,0.3100684765865711
3.542968750000001e-05,1.714606112844521,1.394096955236362,0.3205091576081589
3.605468750000001e-05,1.714606112844521,1.405797821114734,0.3088082917297879
3.667968750000001e-05,1.714606112844521,1.405797821114734,0.3088082917297879
3.730468750000001e-05,1.725046793866109,1.417498686993104,0.307548106873005
3.792968750000001e-05,1.735487474887697,1.417498686993104,0.3179887878945931
3.855468750000001e-05,1.735487474887697,1.417498686993104,0.3179887878945931
3.917968750000001e-05,1.745928155909285,1.429199552871475,0.3167286030378098
3.980468750000001e-05,1.745928155909285,1.417498686993104,0.3284294689161809
4.042968750000001e-05,1.745928155909285,1.417498686993104,0.3284294689161809
4.105468750000001e-05,1.756368836930873,1.429199552871475,0.3271692840593978
4.167968750000001e-05,1.756368836930873,1.429199552871475,0.3271692840593978
4.230468750000001e-05,1.766809517952461,1.440900418749846,0.3259090992026148
4.292968750000001e-05,1.777250198974049,1.452601284628217,0.3246489143458318
4.355468750000001e-05,1.777250198974049,1.452601284628217,0.3246489143458318
4.417968750000001e-05,1.787690879995637,1.452601284628217,0.3350895953674198
4.480468750000001e-05,1.798131561017225,1.464302150506588,0.3338294105106367
4.542968750000001e-05,1.808572242038813,1.476003016384959,0.3325692256538535
4.605468750000001e-05,1.808572242038813,1.476003016384959,0.3325692256538535
4.667968750000001e-05,1.819012923060401,1.48770388226333,0.3313090407970705
4.730468750000001e-05,1.839894285103577,1.499404748141701,0.3404895369618754
4.792968750000001e-05,1.839894285103577,1.499404748141701,0.3404895369618754
4.855468750000001e-05,1.850334966125165,1.511105614020072,0.3392293521050924
4.917968750000001e-05,1.860775647146753,1.522806479898443,0.3379691672483094
4.980468750000001e-05,1.860775647146753,1.522806479898443,0.3379691672483094
5.042968750000001e-05,1.87121632816834,1.534507345776814,0.3367089823915264
5.105468750000001e-05,1.881657009189929,1.534507345776814,0.3471496634131144
5.167968750000001e-05,1.881657009189929,1.534507345776814,0.3471496634131144
5.230468750000001e-05,1.892097690211517,1.546208211655185,0.3458894785563313
5.292968750000001e-05,1.902538371233104,1.557909077533556,0.3446292936995481
5.355468750000001e-05,1.902538371233104,1.557909077533556,0.3446292936995481
5.417968750000001e-05,1.912979052254692,1.569609943411927,0.3433691088427651
5.480468750000001e-05,1.92341973327628,1.569609943411927,0.3538097898643531
5.542968750000001e-05,1.933860414297868,1.581310809290298,0.35254960500757
5.605468750000001e-05,1.933860414297868,1.581310809290298,0.35254960500757
5.667968750000001e-05,1.944301095319456,1.593011675168669,0.351289420150787
5.730468750000001e-05,1.954741776341044,1.60471254104704,0.350029235294004
5.792968750000001e-05,1.965182457362632,1.60471254104704,0.3604699163155918
5.855468750000001e-05,1.965182457362632,1.616413406925411,0.348769050437221
5.917968750000001e-05,1.97562313838422,1.616413406925411,0.359209731458809
5.980468750000001e-05,1.986063819405808,1.628114272803782,0.3579495466020259
6.042968750000001e-05,1.986063819405808,1.628114272803782,0.3579495466020259
6.105468750000001e-05,1.996504500427396,1.628114272803782,0.3683902276236137
6.167968750000001e-05,1.996504500427396,1.639815138682153,0.3566893617452427
6.230468750000001e-05,2.006945181448983,1.651516004560524,0.3554291768884592
6.292968750000001e-05,2.006945181448983,1.651516004560524,0.3554291768884592
6.355468750000001e-05,2.006945181448983,1.651516004560524,0.3554291768884592
6.417968750000001e-05,2.017385862470571,1.651516004560524,0.3658698579100472
6.480468750000002e-05,2.017385862470571,1.651516004560524,0.3658698579100472
6.54296875e-05,2.017385862470571,1.651516004560524,0.3658698579100472
6.605468750000001e-05,2.027826543492159,1.651516004560524,0.3763105389316352
6.667968750000001e-05,2.027826543492159,1.651516004560524,0.3763105389316352
6.730468750000001e-05,2.027826543492159,1.663216870438895,0.3646096730532644
6.792968750000001e-05,2.038267224513747,1.663216870438895,0.3750503540748524
6.855468750000001e-05,2.048707905535335,1.674917736317266,0.3737901692180694
6.917968750000001e-05,2.038267224513747,1.674917736317266,0.3633494881964814
6.980468750000002e-05,2.048707905535335,1.674917736317266,0.3737901692180694
7.04296875e-05,2.059148586556923,1.686618602195637,0.3725299843612864
7.105468750000001e-05,2.069589267578511,1.686618602195637,0.3829706653828744
7.167968750000001e-05,2.069589267578511,1.698319468074008,0.3712697995045033
7.230468750000001e-05,2.080029948600099,1.698319468074008,0.3817104805260909
7.292968750000001e-05,2.090470629621687,1.710020333952379,0.3804502956693081
7.355468750000001e-05,2.100911310643275,1.710020333952379,0.3908909766908961
7.417968750000001e-05,2.111351991664863,1.72172119983075,0.3896307918341131
7.480468750000001e-05,2.111351991664863,1.733422065709121,0.377929925955742
7.54296875e-05,2.121792672686451,1.733422065709121,0.3883706069773301
7.60546875e-05,2.121792672686451,1.733422065709121,0.3883706069773301
7.667968750000001e-05,2.132233353708039,1.745122931587492,0.3871104221205472
7.730468750000001e-05,2.153114715751215,1.756823797465863,0.3962909182853518
7.792968750000001e-05,2.142674034729627,1.756823797465863,0.3858502372637638
7.855468750000001e-05,2.153114715751215,1.768524663344234,0.3845900524069807
7.917968750000001e-05,2.163555396772803,1.780225529222605,0.3833298675501977
7.980468750000001e-05,2.163555396772803,1.768524663344234,0.3950307334285688
8.042968750000002e-05,2.163555396772803,1.780225529222605,0.3833298675501977
8.10546875e-05,2.173996077794391,1.780225529222605,0.3937705485717857
8.167968750000001e-05,2.184436758815979,1.791926395100976,0.3925103637150029
8.230468750000001e-05,2.173996077794391,1.780225529222605,0.3937705485717857
8.292968750000001e-05,2.184436758815979,1.791926395100976,0.3925103637150029
8.355468750000001e-05,2.194877439837567,1.791926395100976,0.4029510447365909
8.417968750000001e-05,2.194877439837567,1.791926395100976,0.4029510447365909
8.480468750000001e-05,2.194877439837567,1.803627260979347,0.3912501788582199
8.542968750000002e-05,2.205318120859154,1.803627260979347,0.4016908598798075
8.60546875e-05,2.194877439837567,1.803627260979347,0.3912501788582199
8.667968750000001e-05,2.205318120859154,1.815328126857718,0.3899899940014364
8.730468750000001e-05,2.205318120859154,1.815328126857718,0.3899899940014364
8.792968750000001e-05,2.215758801880742,1.815328126857718,0.4004306750230244
8.855468750000001e-05,2.22619948290233,1.815328126857718,0.4108713560446124
8.917968750000001e-05,2.236640163923918,1.827028992736089,0.4096111711878296
8.980468750000001e-05,2.22619948290233,1.827028992736089,0.3991704901662416
9.042968750000002e-05,2.236640163923918,1.83872985861446,0.3979103053094586
9.10546875e-05,2.247080844945506,1.83872985861446,0.4083509863310466
9.16796875e-05,2.247080844945506,1.850430724492831,0.3966501204526756
9.230468750000001e-05,2.257521525967094,1.850430724492831,0.4070908014742636
9.292968750000001e-05,2.267962206988682,1.862131590371202,0.4058306166174801
9.355468750000001e-05,2.27840288801027,1.862131590371202,0.4162712976390681
9.417968750000001e-05,2.27840288801027,1.873832456249573,0.4045704317606973
9.480468750000001e-05,2.288843569031858,1.873832456249573,0.4150111127822853
9.542968750000001e-05,2.299284250053446,1.885533322127944,0.4137509279255023
9.60546875e-05,2.309724931075034,1.897234188006315,0.4124907430687192
9.66796875e-05,2.309724931075034,1.897234188006315,0.4124907430687192
9.730468750000001e-05,2.309724931075034,1.897234188006315,0.4124907430687192
9.792968750000001e-05,2.320165612096622,1.897234188006315,0.4229314240903073
9.855468750000001e-05,2.33060629311821,1.908935053884686,0.421671239233524
9.917968750000001e-05,2.33060629311821,1.908935053884686,0.421671239233524
9.980468750000001e-05,2.33060629311821,1.908935053884686,0.421671239233524
0.0001004296875,2.341046974139798,1.908935053884686,0.432111920255112
0.0001010546875,2.33060629311821,1.908935053884686,0.421671239233524
0.0001016796875,2.33060629311821,1.920635919763057,0.409970373355153
0.0001023046875,2.341046974139798,1.920635919763057,0.420411054376741
0.0001029296875,2.341046974139798,1.908935053884686,0.432111920255112
0.0001035546875,2.341046974139798,1.920635919763057,0.420411054376741
0.0001041796875,2.341046974139798,1.920635919763057,0.420411054376741
0.0001048046875,2.351487655161386,1.920635919763057,0.430851735398329
0.0001054296875,2.351487655161386,1.920635919763057,0.430851735398329
0.0001060546875,2.351487655161386,1.920635919763057,0.430851735398329
0.0001066796875,2.351487655161386,1.932336785641428,0.4191508695199579
0.0001073046875,2.351487655161386,1.932336785641428,0.4191508695199579
0.0001079296875,2.361928336182974,1.932336785641428,0.429591550541546
0.0001085546875,2.361928336182974,1.932336785641428,0.429591550541546
0.0001091796875,2.361928336182974,1.932336785641428,0.429591550541546
0.0001098046875,2.372369017204562,1.944037651519799,0.4283313656847629
0.0001104296875,2.372369017204562,1.944037651519799,0.4283313656847629
0.0001110546875,2.38280969822615,1.944037651519799,0.4387720467063509
0.0001116796875,2.393250379247737,1.95573851739817,0.4375118618495677
0.0001123046875,2.38280969822615,1.95573851739817,0.4270711808279801
0.0001129296875,2.38280969822615,1.95573851739817,0.4270711808279801
0.0001135546875,2.403691060269325,1.967439383276541,0.4362516769927847
0.0001141796875,2.393250379247737,1.95573851739817,0.4375118618495677
0.0001148046875,2.403691060269325,1.967439383276541,0.4362516769927847
0.0001154296875,2.403691060269325,1.967439383276541,0.4362516769927847
0.0001160546875,2.403691060269325,1.967439383276541,0.4362516769927847
0.0001166796875,2.403691060269325,1.979140249154912,0.4245508111144136
0.0001173046875,2.424572422312501,1.979140249154912,0.4454321731575897
0.0001179296875,2.424572422312501,1.990841115033283,0.4337313072792188
0.0001185546875,2.424572422312501,1.990841115033283,0.4337313072792188
0.0001191796875,2.435013103334089,1.990841115033283,0.4441719883008068
0.0001198046875,2.435013103334089,2.002541980911654,0.4324711224224358
0.0001204296875,2.445453784355677,2.002541980911654,0.4429118034440238
0.0001210546875,2.445453784355677,2.002541980911654,0.4429118034440238
0.0001216796875,2.445453784355677,2.002541980911654,0.4429118034440238
0.0001223046875,2.445453784355677,2.002541980911654,0.4429118034440238
0.0001229296875,2.455894465377265,2.014242846790025,0.4416516185872403
0.0001235546875,2.455894465377265,2.014242846790025,0.4416516185872403
0.0001241796875,2.455894465377265,2.014242846790025,0.4416516185872403
0.0001248046875,2.466335146398853,2.025943712668396,0.4403914337304573
0.0001254296875,2.466335146398853,2.025943712668396,0.4403914337304573
0.0001260546875,2.466335146398853,2.014242846790025,0.4520922996088284
0.0001266796875,2.466335146398853,2.025943712668396,0.4403914337304573
0.0001273046875,2.466335146398853,2.025943712668396,0.4403914337304573
0.0001279296875,2.455894465377265,2.014242846790025,0.4416516185872403
0.0001285546875,2.476775827420441,2.025943712668396,0.4508321147520453
0.0001291796875,2.466335146398853,2.025943712668396,0.4403914337304573
0.0001298046875,2.466335146398853,2.014242846790025,0.4520922996088284
0.0001304296875,2.476775827420441,2.025943712668396,0.4508321147520453
0.0001310546875,2.487216508442029,2.025943712668396,0.4612727957736333
0.0001316796875,2.476775827420441,2.025943712668396,0.4508321147520453
0.0001323046875,2.487216508442029,2.025943712668396,0.4612727957736333
0.0001329296875,2.487216508442029,2.037644578546767,0.4495719298952623
0.0001335546875,2.487216508442029,2.037644578546767,0.4495719298952623
0.0001341796875,2.497657189463617,2.037644578546767,0.4600126109168503
0.0001348046875,2.497657189463617,2.037644578546767,0.4600126109168503
0.0001354296875,2.487216508442029,2.025943712668396,0.4612727957736333
0.0001360546875,2.497657189463617,2.037644578546767,0.4600126109168503
0.0001366796875,2.497657189463617,2.049345444425138,0.4483117450384793
0.0001373046875,2.497657189463617,2.049345444425138,0.4483117450384793
0.0001379296875,2.497657189463617,2.049345444425138,0.4483117450384793
0.0001385546875,2.508097870485205,2.049345444425138,0.4587524260600673
0.0001391796875,2.508097870485205,2.049345444425138,0.4587524260600673
0.0001398046875,2.508097870485205,2.049345444425138,0.4587524260600673
0.0001404296875,2.508097870485205,2.049345444425138,0.4587524260600673
0.0001410546875,2.508097870485205,2.049345444425138,0.4587524260600673
0.0001416796875,2.508097870485205,2.061046310303508,0.4470515601816967
0.0001423046875,2.518538551506793,2.061046310303508,0.4574922412032842
0.0001429296875,2.518538551506793,2.061046310303508,0.4574922412032842
0.0001435546875,2.518538551506793,2.061046310303508,0.4574922412032842
0.0001441796875,2.528979232528381,2.072747176181879,0.4562320563465012
0.0001448046875,2.528979232528381,2.072747176181879,0.4562320563465012
0.0001454296875,2.539419913549969,2.08444804206025,0.4549718714897182
0.0001460546875,2.549860594571557,2.08444804206025,0.4654125525113062
0.0001466796875,2.539419913549969,2.08444804206025,0.4549718714897182
0.0001473046875,2.539419913549969,2.08444804206025,0.4549718714897182
0.0001479296875,2.549860594571557,2.08444804206025,0.4654125525113062
0.0001485546875,2.549860594571557,2.08444804206025,0.4654125525113062
0.0001491796875,2.549860594571557,2.08444804206025,0.4654125525113062
0.0001498046875,2.549860594571557,2.08444804206025,0.4654125525113062
0.0001504296875,2.539419913549969,2.08444804206025,0.4549718714897182
0.0001510546875,2.539419913549969,2.072747176181879,0.4666727373680892
0.0001516796875,2.539419913549969,2.08444804206025,0.4549718714897182
0.0001523046875,2.539419913549969,2.072747176181879,0.4666727373680892
0.0001529296875,2.539419913549969,2.072747176181879,0.4666727373680892
0.0001535546875,2.549860594571557,2.08444804206025,0.4654125525113062
0.0001541796875,2.549860594571557,2.08444804206025,0.4654125525113062
0.0001548046875,2.549860594571557,2.08444804206025,0.4654125525113062
0.0001554296875,2.560301275593145,2.096148907938622,0.4641523676545232
0.0001560546875,2.549860594571557,2.096148907938622,0.4537116866329352
0.0001566796875,2.549860594571557,2.08444804206025,0.4654125525113062
0.0001573046875,2.560301275593145,2.096148907938622,0.4641523676545232
0.0001579296875,2.560301275593145,2.096148907938622,0.4641523676545232
0.0001585546875,2.549860594571557,2.096148907938622,0.4537116866329352
0.0001591796875,2.570741956614733,2.107849773816993,0.4628921827977401
0.0001598046875,2.570741956614733,2.107849773816993,0.4628921827977401
0.0001604296875,2.570741956614733,2.107849773816993,0.4628921827977401
0.0001610546875,2.58118263763632,2.119550639695364,0.4616319979409567
0.0001616796875,2.570741956614733,2.119550639695364,0.4511913169193691
0.0001623046875,2.570741956614733,2.107849773816993,0.4628921827977401
0.0001629296875,2.570741956614733,2.107849773816993,0.4628921827977401
0.0001635546875,2.570741956614733,2.107849773816993,0.4628921827977401
0.0001641796875,2.570741956614733,2.107849773816993,0.4628921827977401
0.0001648046875,2.58118263763632,2.107849773816993,0.4733328638193277
0.0001654296875,2.58118263763632,2.107849773816993,0.4733328638193277
0.0001660546875,2.570741956614733,2.107849773816993,0.4628921827977401
0.0001666796875,2.570741956614733,2.107849773816993,0.4628921827977401
0.0001673046875,2.570741956614733,2.107849773816993,0.4628921827977401
0.0001679296875,2.570741956614733,2.107849773816993,0.4628921827977401
0.0001685546875,2.570741956614733,2.107849773816993,0.4628921827977401
0.0001691796875,2.58118263763632,2.107849773816993,0.4733328638193277
0.0001698046875,2.570741956614733,2.107849773816993,0.4628921827977401
0.0001704296875,2.58118263763632,2.119550639695364,0.4616319979409567
0.0001710546875,2.570741956614733,2.107849773816993,0.4628921827977401
0.0001716796875,2.570741956614733,2.107849773816993,0.4628921827977401
0.0001723046875,2.570741956614733,2.107849773816993,0.4628921827977401
0.0001729296875,2.570741956614733,2.107849773816993,0.4628921827977401
0.0001735546875,2.560301275593145,2.096148907938622,0.4641523676545232
0.0001741796875,2.560301275593145,2.096148907938622,0.4641523676545232
0.0001748046875,2.560301275593145,2.096148907938622,0.4641523676545232
0.0001754296875,2.549860594571557,2.096148907938622,0.4537116866329352
0.0001760546875,2.560301275593145,2.08444804206025,0.4758532335328942
0.0001766796875,2.560301275593145,2.096148907938622,0.4641523676545232
0.0001773046875,2.549860594571557,2.08444804206025,0.4654125525113062
0.0001779296875,2.549860594571557,2.096148907938622,0.4537116866329352
0.0001785546875,2.560301275593145,2.096148907938622,0.4641523676545232
0.0001791796875,2.560301275593145,2.096148907938622,0.4641523676545232
0.0001798046875,2.560301275593145,2.096148907938622,0.4641523676545232
0.0001804296875,2.560301275593145,2.096148907938622,0.4641523676545232
0.0001810546875,2.560301275593145,2.096148907938622,0.4641523676545232
0.0001816796875,2.560301275593145,2.096148907938622,0.4641523676545232
0.0001823046875,2.570741956614733,2.107849773816993,0.4628921827977401
0.0001829296875,2.560301275593145,2.096148907938622,0.4641523676545232
0.0001835546875,2.560301275593145,2.096148907938622,0.4641523676545232
0.0001841796875,2.560301275593145,2.096148907938622,0.4641523676545232
0.0001848046875,2.560301275593145,2.096148907938622,0.4641523676545232
0.0001854296875,2.560301275593145,2.096148907938622,0.4641523676545232
0.0001860546875,2.560301275593145,2.096148907938622,0.4641523676545232
0.0001866796875,2.549860594571557,2.08444804206025,0.4654125525113062
0.0001873046875,2.539419913549969,2.08444804206025,0.4549718714897182
0.0001879296875,2.549860594571557,2.08444804206025,0.4654125525113062
0.0001885546875,2.549860594571557,2.08444804206025,0.4654125525113062
0.0001891796875,2.539419913549969,2.08444804206025,0.4549718714897182
0.0001898046875,2.549860594571557,2.08444804206025,0.4654125525113062
0.0001904296875,2.549860594571557,2.08444804206025,0.4654125525113062
0.0001910546875,2.549860594571557,2.08444804206025,0.4654125525113062
0.0001916796875,2.560301275593145,2.096148907938622,0.4641523676545232
0.0001923046875,2.560301275593145,2.096148907938622,0.4641523676545232
0.0001929296875,2.549860594571557,2.08444804206025,0.4654125525113062
0.0001935546875,2.560301275593145,2.096148907938622,0.4641523676545232
0.0001941796875,2.560301275593145,2.096148907938622,0.4641523676545232
0.0001948046875,2.549860594571557,2.08444804206025,0.4654125525113062
0.0001954296875,2.560301275593145,2.096148907938622,0.4641523676545232
0.0001960546875,2.560301275593145,2.096148907938622,0.4641523676545232
0.0001966796875,2.549860594571557,2.096148907938622,0.4537116866329352
0.0001973046875,2.549860594571557,2.096148907938622,0.4537116866329352
0.0001979296875,2.539419913549969,2.08444804206025,0.4549718714897182
0.0001985546875,2.539419913549969,2.08444804206025,0.4549718714897182
0.0001991796875,2.539419913549969,2.08444804206025,0.4549718714897182
0.0001998046875,2.539419913549969,2.08444804206025,0.4549718714897182
0.0002004296875,2.539419913549969,2.08444804206025,0.4549718714897182
0.0002010546875,2.539419913549969,2.08444804206025,0.4549718714897182
0.0002016796875,2.539419913549969,2.072747176181879,0.4666727373680892
0.0002023046875,2.528979232528381,2.072747176181879,0.4562320563465012
0.0002029296875,2.528979232528381,2.072747176181879,0.4562320563465012
0.0002035546875,2.539419913549969,2.072747176181879,0.4666727373680892
0.0002041796875,2.528979232528381,2.072747176181879,0.4562320563465012
0.0002048046875,2.518538551506793,2.072747176181879,0.4457913753249132
0.0002054296875,2.528979232528381,2.072747176181879,0.4562320563465012
0.0002060546875,2.518538551506793,2.061046310303508,0.4574922412032842
0.0002066796875,2.528979232528381,2.072747176181879,0.4562320563465012
0.0002073046875,2.518538551506793,2.061046310303508,0.4574922412032842
0.0002079296875,2.508097870485205,2.061046310303508,0.4470515601816967
0.0002085546875,2.518538551506793,2.061046310303508,0.4574922412032842
0.0002091796875,2.508097870485205,2.061046310303508,0.4470515601816967
0.0002098046875,2.508097870485205,2.061046310303508,0.4470515601816967
0.0002104296875,2.508097870485205,2.061046310303508,0.4470515601816967
0.0002110546875,2.508097870485205,2.061046310303508,0.4470515601816967
0.0002116796875,2.508097870485205,2.049345444425138,0.4587524260600673
0.0002123046875,2.497657189463617,2.049345444425138,0.4483117450384793
0.0002129296875,2.497657189463617,2.049345444425138,0.4483117450384793
0.0002135546875,2.497657189463617,2.049345444425138,0.4483117450384793
0.0002141796875,2.497657189463617,2.049345444425138,0.4483117450384793
0.0002148046875,2.497657189463617,2.037644578546767,0.4600126109168503
0.0002154296875,2.476775827420441,2.037644578546767,0.4391312488736743
0.0002160546875,2.476775827420441,2.037644578546767,0.4391312488736743
0.0002166796875,2.487216508442029,2.037644578546767,0.4495719298952623
0.0002173046875,2.476775827420441,2.025943712668396,0.4508321147520453
0.0002179296875,2.466335146398853,2.025943712668396,0.4403914337304573
0.0002185546875,2.466335146398853,2.025943712668396,0.4403914337304573
0.0002191796875,2.466335146398853,2.025943712668396,0.4403914337304573
0.0002198046875,2.466335146398853,2.025943712668396,0.4403914337304573
0.0002204296875,2.466335146398853,2.025943712668396,0.4403914337304573
0.0002210546875,2.466335146398853,2.014242846790025,0.4520922996088284
0.0002216796875,2.466335146398853,2.014242846790025,0.4520922996088284
0.0002223046875,2.455894465377265,2.014242846790025,0.4416516185872403
0.0002229296875,2.445453784355677,2.002541980911654,0.4429118034440238
0.0002235546875,2.445453784355677,2.002541980911654,0.4429118034440238
0.0002241796875,2.435013103334089,2.002541980911654,0.4324711224224358
0.0002248046875,2.435013103334089,1.990841115033283,0.4441719883008068
0.0002254296875,2.435013103334089,1.990841115033283,0.4441719883008068
0.0002260546875,2.424572422312501,1.990841115033283,0.4337313072792188
0.0002266796875,2.414131741290913,1.979140249154912,0.4349914921360016
0.0002273046875,2.414131741290913,1.979140249154912,0.4349914921360016
0.0002279296875,2.414131741290913,1.979140249154912,0.4349914921360016
0.0002285546875,2.414131741290913,1.967439383276541,0.4466923580143727
0.0002291796875,2.403691060269325,1.967439383276541,0.4362516769927847
0.0002298046875,2.403691060269325,1.967439383276541,0.4362516769927847
0.0002304296875,2.403691060269325,1.967439383276541,0.4362516769927847
0.0002310546875,2.393250379247737,1.95573851739817,0.4375118618495677
0.0002316796875,2.393250379247737,1.95573851739817,0.4375118618495677
0.0002323046875,2.393250379247737,1.95573851739817,0.4375118618495677
0.0002329296875,2.372369017204562,1.944037651519799,0.4283313656847629
0.0002335546875,2.372369017204562,1.944037651519799,0.4283313656847629
0.0002341796875,2.372369017204562,1.944037651519799,0.4283313656847629
0.0002348046875,2.361928336182974,1.932336785641428,0.429591550541546
0.0002354296875,2.361928336182974,1.932336785641428,0.429591550541546
0.0002360546875,2.361928336182974,1.932336785641428,0.429591550541546
0.0002366796875,2.351487655161386,1.920635919763057,0.430851735398329
0.0002373046875,2.351487655161386,1.932336785641428,0.4191508695199579
0.0002379296875,2.341046974139798,1.920635919763057,0.420411054376741
0.0002385546875,2.341046974139798,1.908935053884686,0.432111920255112
0.0002391796875,2.341046974139798,1.908935053884686,0.432111920255112
0.0002398046875,2.33060629311821,1.908935053884686,0.421671239233524
0.0002404296875,2.320165612096622,1.908935053884686,0.4112305582119364
0.0002410546875,2.33060629311821,1.908935053884686,0.421671239233524
0.0002416796875,2.33060629311821,1.908935053884686,0.421671239233524
0.0002423046875,2.320165612096622,1.908935053884686,0.4112305582119364
0.0002429296875,2.320165612096622,1.908935053884686,0.4112305582119364
0.0002435546875,2.320165612096622,1.908935053884686,0.4112305582119364
0.0002441796875,2.309724931075034,1.885533322127944,0.4241916089470903
0.0002448046875,2.309724931075034,1.897234188006315,0.4124907430687192
0.0002454296875,2.309724931075034,1.897234188006315,0.4124907430687192
0.0002460546875,2.299284250053446,1.885533322127944,0.4137509279255023
0.0002466796875,2.299284250053446,1.885533322127944,0.4137509279255023
0.0002473046875,2.288843569031858,1.873832456249573,0.4150111127822853
0.0002479296875,2.288843569031858,1.873832456249573,0.4150111127822853
0.0002485546875,2.27840288801027,1.873832456249573,0.4045704317606973
0.0002491796875,2.27840288801027,1.873832456249573,0.4045704317606973
0.0002498046875,2.267962206988682,1.862131590371202,0.4058306166174801
0.0002504296875,2.27840288801027,1.862131590371202,0.4162712976390681
0.0002510546875,2.267962206988682,1.862131590371202,0.4058306166174801
0.0002516796875,2.267962206988682,1.862131590371202,0.4058306166174801
0.0002523046875,2.257521525967094,1.862131590371202,0.3953899355958925
0.0002529296875,2.267962206988682,1.862131590371202,0.4058306166174801
0.0002535546875,2.247080844945506,1.850430724492831,0.3966501204526756
0.0002541796875,2.247080844945506,1.850430724492831,0.3966501204526756
0.0002548046875,2.247080844945506,1.850430724492831,0.3966501204526756
0.0002554296875,2.236640163923918,1.827028992736089,0.4096111711878296
0.0002560546875,2.22619948290233,1.827028992736089,0.3991704901662416
0.0002566796875,2.236640163923918,1.827028992736089,0.4096111711878296
0.0002573046875,2.215758801880742,1.815328126857718,0.4004306750230244
0.0002579296875,2.215758801880742,1.815328126857718,0.4004306750230244
0.0002585546875,2.205318120859154,1.815328126857718,0.3899899940014364
0.0002591796875,2.205318120859154,1.803627260979347,0.4016908598798075
0.0002598046875,2.194877439837567,1.803627260979347,0.3912501788582199
0.0002604296875,2.194877439837567,1.803627260979347,0.3912501788582199
0.0002610546875,2.184436758815979,1.791926395100976,0.3925103637150029
0.0002616796875,2.184436758815979,1.791926395100976,0.3925103637150029
0.0002623046875,2.184436758815979,1.791926395100976,0.3925103637150029
0.0002629296875,2.184436758815979,1.791926395100976,0.3925103637150029
0.0002635546875,2.173996077794391,1.780225529222605,0.3937705485717857
0.0002641796875,2.173996077794391,1.780225529222605,0.3937705485717857
0.0002648046875,2.163555396772803,1.768524663344234,0.3950307334285688
0.0002654296875,2.153114715751215,1.768524663344234,0.3845900524069807
0.0002660546875,2.163555396772803,1.768524663344234,0.3950307334285688
0.0002666796875,2.142674034729627,1.756823797465863,0.3858502372637638
0.0002673046875,2.142674034729627,1.756823797465863,0.3858502372637638
0.0002679296875,2.142674034729627,1.756823797465863,0.3858502372637638
