#Digilent WaveForms Oscilloscope Acquisition
#Device Name: EExplorer
#Serial Number: SN:210151A2B6A6
#Date Time: 2024-05-23 17:46:07.209
#Sample rate: 160000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 500 mV Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V
#Channel 2: Range: 500 mV/div Offset: 0 V
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Square
#Frequency: 50 Hz
#Amplitude: 500 mV
#Offset: 500 mV
#Symmetry: 50 %
#Phase: 0 ¡Æ

Time (s),Channel 1 (V),Channel 2 (V)
-0.00112045,-0.0110185,0.00149312
-0.0011142,-0.0110185,0.00149312
-0.00110795,-0.00618497,0.00149312
-0.0011017,-0.0110185,0.00149312
-0.00109545,-0.0110185,0.00149312
-0.0010892,-0.0110185,0.00149312
-0.00108295,-0.0110185,0.00149312
-0.0010767,-0.0110185,0.00149312
-0.00107045,-0.00618497,0.00149312
-0.0010642,-0.0110185,0.00149312
-0.00105795,-0.0110185,0.00149312
-0.0010517,-0.0110185,0.00149312
-0.00104545,-0.0110185,-0.003309
-0.0010392,-0.00618497,0.00149312
-0.00103295,-0.00618497,0.00149312
-0.0010267,-0.0110185,0.00149312
-0.00102045,-0.00618497,0.00149312
-0.0010142,-0.0110185,-0.003309
-0.00100795,-0.0110185,0.00149312
-0.0010017,-0.00618497,0.00149312
-0.00099545,-0.00618497,0.00149312
-0.0009892,-0.0110185,0.00149312
-0.00098295,-0.0110185,0.00149312
-0.0009767,-0.0110185,-0.003309
-0.00097045,-0.00618497,0.00149312
-0.0009642,-0.0110185,0.00149312
-0.00095795,-0.0110185,0.00149312
-0.0009517,-0.0110185,0.00149312
-0.00094545,-0.00618497,0.00149312
-0.0009392,-0.0110185,0.00149312
-0.00093295,-0.00618497,0.00149312
-0.0009267,-0.0110185,0.00149312
-0.00092045,-0.0110185,-0.003309
-0.0009142,-0.0110185,0.00149312
-0.00090795,-0.0110185,0.00149312
-0.0009017,-0.0110185,0.00149312
-0.00089545,-0.00618497,0.00149312
-0.0008892,-0.0110185,0.00149312
-0.00088295,-0.0110185,0.00149312
-0.0008767,-0.00618497,0.00149312
-0.00087045,-0.00618497,0.00149312
-0.0008642,-0.00618497,0.00149312
-0.00085795,-0.00618497,0.00149312
-0.0008517,-0.0110185,0.00149312
-0.00084545,-0.0110185,0.00149312
-0.0008392,-0.00618497,0.00149312
-0.00083295,-0.0110185,0.00149312
-0.0008267,-0.0110185,0.00149312
-0.00082045,-0.0110185,0.00149312
-0.0008142,-0.0110185,-0.003309
-0.00080795,-0.0110185,0.00149312
-0.0008017,-0.00618497,0.00149312
-0.00079545,-0.00618497,0.00149312
-0.0007892,-0.00618497,0.00149312
-0.00078295,-0.0110185,0.00149312
-0.0007767,-0.0110185,0.00149312
-0.00077045,-0.00618497,0.00149312
-0.0007642,-0.00618497,0.00149312
-0.00075795,-0.0110185,0.00149312
-0.0007517,-0.00618497,0.00149312
-0.00074545,-0.0110185,0.00149312
-0.0007392,-0.0110185,-0.003309
-0.00073295,-0.00618497,0.00149312
-0.0007267,-0.00618497,0.00149312
-0.00072045,-0.00618497,0.00149312
-0.0007142,-0.0110185,0.00149312
-0.00070795,-0.0110185,-0.003309
-0.0007017,-0.00618497,0.00149312
-0.00069545,-0.00618497,0.00149312
-0.0006892,-0.0110185,-0.003309
-0.00068295,-0.0110185,0.00149312
-0.0006767,-0.0110185,0.00149312
-0.00067045,-0.0110185,0.00149312
-0.0006642,-0.0110185,0.00149312
-0.00065795,-0.00618497,0.00149312
-0.0006517,-0.0110185,0.00149312
-0.00064545,-0.0110185,0.00149312
-0.0006392,-0.00618497,0.00149312
-0.00063295,-0.00618497,0.00149312
-0.0006267,-0.00618497,0.00149312
-0.00062045,-0.0110185,0.00149312
-0.0006142,-0.0110185,-0.003309
-0.00060795,-0.0110185,0.00149312
-0.0006017,-0.0110185,0.00149312
-0.00059545,-0.0110185,0.00149312
-0.0005892,-0.0110185,0.00149312
-0.00058295,-0.0110185,0.00149312
-0.0005767,-0.0110185,0.00149312
-0.00057045,-0.00618497,0.00149312
-0.0005642,-0.0110185,0.00149312
-0.00055795,-0.0110185,0.00149312
-0.0005517,-0.0110185,0.00149312
-0.00054545,-0.0110185,0.00149312
-0.0005392,-0.0110185,-0.003309
-0.00053295,-0.0110185,-0.003309
-0.0005267,-0.0110185,0.00149312
-0.00052045,-0.00618497,0.00149312
-0.0005142,-0.0110185,0.00149312
-0.00050795,-0.0110185,0.00149312
-0.0005017,-0.00618497,0.00149312
-0.00049545,-0.00618497,0.00149312
-0.0004892,-0.00618497,0.00149312
-0.00048295,-0.00618497,0.00149312
-0.0004767,-0.0110185,-0.003309
-0.00047045,-0.0110185,-0.003309
-0.0004642,-0.0110185,0.00149312
-0.00045795,-0.0110185,0.00149312
-0.0004517,-0.00618497,0.00149312
-0.00044545,-0.00618497,0.00149312
-0.0004392,-0.0110185,0.00149312
-0.00043295,-0.00618497,0.00149312
-0.0004267,-0.0110185,-0.003309
-0.00042045,-0.0110185,-0.003309
-0.0004142,-0.00618497,0.00149312
-0.00040795,-0.0110185,0.00149312
-0.0004017,-0.0110185,0.00149312
-0.00039545,-0.00618497,0.00149312
-0.0003892,-0.0110185,0.00149312
-0.00038295,-0.0110185,0.00149312
-0.0003767,-0.00618497,0.00149312
-0.00037045,-0.0110185,0.00149312
-0.0003642,-0.0110185,-0.003309
-0.00035795,-0.00618497,0.00149312
-0.0003517,-0.00618497,0.00149312
-0.00034545,-0.00618497,0.00149312
-0.0003392,-0.00618497,0.00149312
-0.00033295,-0.0110185,-0.003309
-0.0003267,-0.0110185,-0.003309
-0.00032045,-0.0110185,-0.003309
-0.0003142,-0.0110185,-0.003309
-0.00030795,-0.0110185,0.00149312
-0.0003017,-0.0110185,-0.003309
-0.00029545,-0.0110185,-0.003309
-0.0002892,-0.00618497,0.00149312
-0.00028295,-0.00618497,0.00149312
-0.0002767,-0.00618497,0.00149312
-0.00027045,-0.00618497,0.00149312
-0.0002642,-0.0110185,0.00149312
-0.00025795,-0.0110185,-0.003309
-0.0002517,-0.00618497,0.00149312
-0.00024545,-0.0110185,0.00149312
-0.0002392,-0.0110185,-0.003309
-0.00023295,-0.00618497,0.00149312
-0.0002267,-0.00618497,0.00149312
-0.00022045,-0.0110185,-0.003309
-0.0002142,-0.00618497,0.00149312
-0.00020795,-0.0110185,-0.003309
-0.0002017,-0.0110185,-0.003309
-0.00019545,-0.0110185,-0.003309
-0.0001892,-0.0110185,-0.003309
-0.00018295,-0.00618497,0.00149312
-0.0001767,-0.0110185,0.00149312
-0.00017045,-0.0110185,-0.003309
-0.0001642,-0.0110185,-0.003309
-0.00015795,-0.0110185,-0.003309
-0.0001517,-0.0110185,-0.003309
-0.00014545,-0.00618497,0.00149312
-0.0001392,-0.0110185,-0.003309
-0.00013295,-0.0110185,-0.003309
-0.0001267,-0.0110185,0.00149312
-0.00012045,-0.0110185,0.00149312
-0.0001142,-0.0110185,0.00149312
-0.00010795,-0.00618497,0.00149312
-0.0001017,-0.0110185,-0.003309
-9.54499e-05,-0.0110185,-0.003309
-8.91999e-05,-0.0110185,-0.003309
-8.29499e-05,-0.0110185,-0.003309
-7.66999e-05,-0.00618497,0.00149312
-7.04499e-05,-0.00618497,0.00149312
-6.41999e-05,-0.0110185,-0.003309
-5.79499e-05,-0.0110185,0.00149312
-5.16999e-05,-0.0110185,0.00149312
-4.54499e-05,-0.0110185,0.00149312
-3.91999e-05,-0.00618497,0.00149312
-3.29499e-05,-0.0110185,0.00149312
-2.66999e-05,-0.00618497,0.00149312
-2.04499e-05,-0.0110185,0.00149312
-1.41999e-05,-0.0110185,-0.003309
-7.94994e-06,0.322497,0.00149312
-1.69994e-06,0.975027,0.0110974
4.55006e-06,0.975027,0.0158995
1.08001e-05,0.975027,0.0207016
1.70501e-05,0.975027,0.0255038
2.33001e-05,0.979861,0.0303059
2.95501e-05,0.975027,0.035108
3.58001e-05,0.975027,0.0399101
4.20501e-05,0.975027,0.0447123
4.83001e-05,0.979861,0.0495144
5.45501e-05,0.979861,0.0543165
6.08001e-05,0.975027,0.0591186
6.70501e-05,0.975027,0.0639208
7.33001e-05,0.975027,0.0687229
7.95501e-05,0.975027,0.073525
8.58001e-05,0.979861,0.0783271
9.20501e-05,0.979861,0.0831293
9.83001e-05,0.979861,0.0879314
0.00010455,0.979861,0.0927335
0.0001108,0.975027,0.0927335
0.00011705,0.975027,0.0975356
0.0001233,0.979861,0.102338
0.00012955,0.975027,0.10714
0.0001358,0.979861,0.111942
0.00014205,0.979861,0.116744
0.0001483,0.975027,0.121546
0.00015455,0.979861,0.126348
0.0001608,0.979861,0.131151
0.00016705,0.979861,0.131151
0.0001733,0.975027,0.135953
0.00017955,0.979861,0.140755
0.0001858,0.979861,0.145557
0.00019205,0.979861,0.150359
0.0001983,0.979861,0.155161
0.00020455,0.979861,0.155161
0.0002108,0.979861,0.159963
0.00021705,0.979861,0.164765
0.0002233,0.979861,0.169568
0.00022955,0.979861,0.17437
0.0002358,0.979861,0.17437
0.00024205,0.979861,0.179172
0.0002483,0.979861,0.183974
0.00025455,0.979861,0.183974
0.0002608,0.979861,0.188776
0.00026705,0.979861,0.19838
0.0002733,0.979861,0.19838
0.00027955,0.979861,0.203182
0.0002858,0.979861,0.207985
0.00029205,0.979861,0.207985
0.0002983,0.979861,0.212787
0.00030455,0.979861,0.217589
0.0003108,0.979861,0.222391
0.00031705,0.979861,0.227193
0.0003233,0.979861,0.227193
0.00032955,0.979861,0.231995
0.0003358,0.979861,0.236797
0.00034205,0.979861,0.241599
0.0003483,0.979861,0.241599
0.00035455,0.979861,0.246402
0.0003608,0.979861,0.246402
0.00036705,0.979861,0.251204
0.0003733,0.979861,0.256006
0.00037955,0.979861,0.260808
0.0003858,0.979861,0.260808
0.00039205,0.979861,0.26561
0.0003983,0.979861,0.26561
0.00040455,0.979861,0.270412
0.0004108,0.979861,0.275214
0.00041705,0.979861,0.280016
0.0004233,0.984694,0.284819
0.00042955,0.984694,0.284819
0.0004358,0.979861,0.289621
0.00044205,0.984694,0.294423
0.0004483,0.984694,0.294423
0.00045455,0.979861,0.299225
0.0004608,0.984694,0.304027
0.00046705,0.984694,0.304027
0.0004733,0.979861,0.304027
0.00047955,0.979861,0.308829
0.0004858,0.979861,0.313631
0.00049205,0.979861,0.318433
0.0004983,0.984694,0.323236
0.00050455,0.979861,0.323236
0.0005108,0.984694,0.323236
0.00051705,0.984694,0.328038
0.0005233,0.979861,0.328038
0.00052955,0.979861,0.33284
0.0005358,0.979861,0.337642
0.00054205,0.979861,0.342444
0.0005483,0.984694,0.342444
0.00055455,0.979861,0.347246
0.0005608,0.979861,0.347246
0.00056705,0.979861,0.352048
0.0005733,0.979861,0.35685
0.00057955,0.984694,0.35685
0.0005858,0.984694,0.361653
0.00059205,0.979861,0.366455
0.0005983,0.984694,0.366455
0.00060455,0.984694,0.371257
0.0006108,0.984694,0.371257
0.00061705,0.979861,0.376059
0.0006233,0.984694,0.380861
0.00062955,0.979861,0.380861
0.0006358,0.984694,0.385663
0.00064205,0.984694,0.390465
0.0006483,0.984694,0.390465
0.00065455,0.984694,0.390465
0.0006608,0.984694,0.395267
0.00066705,0.984694,0.40007
0.0006733,0.984694,0.40007
0.00067955,0.984694,0.40007
0.0006858,0.979861,0.404872
0.00069205,0.984694,0.409674
0.0006983,0.984694,0.409674
0.00070455,0.979861,0.409674
0.0007108,0.984694,0.414476
0.00071705,0.984694,0.419278
0.0007233,0.984694,0.419278
0.00072955,0.984694,0.42408
0.0007358,0.984694,0.428882
0.00074205,0.984694,0.428882
0.0007483,0.984694,0.433684
0.00075455,0.984694,0.433684
0.0007608,0.984694,0.438487
0.00076705,0.984694,0.443289
0.0007733,0.984694,0.443289
0.00077955,0.984694,0.443289
0.0007858,0.984694,0.448091
0.00079205,0.984694,0.448091
0.0007983,0.984694,0.448091
0.00080455,0.984694,0.452893
0.0008108,0.984694,0.457695
0.00081705,0.984694,0.457695
0.0008233,0.984694,0.457695
0.00082955,0.979861,0.462497
0.0008358,0.984694,0.467299
0.00084205,0.984694,0.467299
0.0008483,0.984694,0.472101
0.00085455,0.984694,0.472101
0.0008608,0.984694,0.472101
0.00086705,0.984694,0.476904
0.0008733,0.984694,0.476904
0.00087955,0.984694,0.481706
0.0008858,0.984694,0.486508
0.00089205,0.984694,0.486508
0.0008983,0.984694,0.49131
0.00090455,0.984694,0.49131
0.0009108,0.984694,0.496112
0.00091705,0.984694,0.496112
0.0009233,0.984694,0.496112
0.00092955,0.984694,0.500914
0.0009358,0.984694,0.500914
0.00094205,0.984694,0.505716
0.0009483,0.984694,0.505716
0.00095455,0.984694,0.510519
0.0009608,0.984694,0.510519
0.00096705,0.984694,0.510519
0.0009733,0.984694,0.515321
0.00097955,0.984694,0.520123
0.0009858,0.984694,0.520123
0.00099205,0.984694,0.524925
0.0009983,0.989528,0.524925
0.00100455,0.984694,0.524925
0.0010108,0.984694,0.529727
0.00101705,0.984694,0.529727
0.0010233,0.984694,0.534529
0.00102955,0.984694,0.534529
0.0010358,0.984694,0.539331
0.00104205,0.984694,0.539331
0.0010483,0.984694,0.539331
0.00105455,0.984694,0.544133
0.0010608,0.984694,0.544133
0.00106705,0.984694,0.548936
0.0010733,0.989528,0.548936
0.00107955,0.984694,0.548936
0.0010858,0.984694,0.553738
0.00109205,0.984694,0.553738
0.0010983,0.984694,0.553738
0.00110455,0.984694,0.55854
0.0011108,0.984694,0.55854
0.00111705,0.984694,0.55854
0.0011233,0.984694,0.563342
0.00112955,0.984694,0.563342
0.0011358,0.984694,0.568144
0.00114205,0.984694,0.568144
0.0011483,0.984694,0.568144
0.00115455,0.984694,0.572946
0.0011608,0.989528,0.577748
0.00116705,0.984694,0.577748
0.0011733,0.984694,0.577748
0.00117955,0.989528,0.58255
0.0011858,0.984694,0.58255
0.00119205,0.984694,0.587353
0.0011983,0.984694,0.587353
0.00120455,0.984694,0.587353
0.0012108,0.984694,0.587353
0.00121705,0.984694,0.592155
0.0012233,0.984694,0.592155
0.00122955,0.984694,0.596957
0.0012358,0.984694,0.596957
0.00124205,0.984694,0.596957
0.0012483,0.984694,0.601759
0.00125455,0.984694,0.601759
0.0012608,0.984694,0.606561
0.00126705,0.984694,0.606561
0.0012733,0.984694,0.606561
0.00127955,0.984694,0.606561
0.0012858,0.984694,0.611363
0.00129205,0.984694,0.611363
0.0012983,0.989528,0.616165
0.00130455,0.989528,0.616165
0.0013108,0.984694,0.616165
0.00131705,0.984694,0.620967
0.0013233,0.989528,0.62577
0.00132955,0.984694,0.620967
0.0013358,0.989528,0.62577
0.00134205,0.984694,0.62577
0.0013483,0.984694,0.62577
0.00135455,0.989528,0.630572
0.0013608,0.984694,0.630572
0.00136705,0.984694,0.635374
0.0013733,0.989528,0.635374
0.00137955,0.984694,0.635374
0.0013858,0.984694,0.635374
0.00139205,0.989528,0.640176
0.0013983,0.989528,0.640176
0.00140455,0.989528,0.644978
0.0014108,0.984694,0.644978
0.00141705,0.989528,0.644978
0.0014233,0.989528,0.64978
0.00142955,0.989528,0.64978
0.0014358,0.984694,0.64978
0.00144205,0.984694,0.654582
0.0014483,0.989528,0.654582
0.00145455,0.984694,0.654582
0.0014608,0.984694,0.654582
0.00146705,0.989528,0.659384
0.0014733,0.984694,0.659384
0.00147955,0.984694,0.659384
0.0014858,0.989528,0.664187
0.00149205,0.984694,0.664187
0.0014983,0.989528,0.664187
0.00150455,0.989528,0.668989
0.0015108,0.989528,0.668989
0.00151705,0.989528,0.673791
0.0015233,0.984694,0.668989
0.00152955,0.984694,0.673791
0.0015358,0.989528,0.673791
0.00154205,0.989528,0.678593
0.0015483,0.984694,0.678593
0.00155455,0.984694,0.678593
0.0015608,0.984694,0.678593
0.00156705,0.989528,0.683395
0.0015733,0.989528,0.683395
0.00157955,0.984694,0.683395
0.0015858,0.989528,0.688197
0.00159205,0.989528,0.688197
0.0015983,0.984694,0.688197
0.00160455,0.984694,0.688197
0.0016108,0.984694,0.688197
0.00161705,0.984694,0.692999
0.0016233,0.989528,0.692999
0.00162955,0.984694,0.692999
0.0016358,0.989528,0.697801
0.00164205,0.989528,0.697801
0.0016483,0.989528,0.697801
0.00165455,0.989528,0.697801
0.0016608,0.989528,0.702604
0.00166705,0.989528,0.702604
0.0016733,0.984694,0.702604
0.00167955,0.989528,0.702604
0.0016858,0.989528,0.707406
0.00169205,0.989528,0.707406
0.0016983,0.989528,0.707406
0.00170455,0.984694,0.707406
0.0017108,0.989528,0.712208
0.00171705,0.989528,0.712208
0.0017233,0.984694,0.712208
0.00172955,0.984694,0.712208
0.0017358,0.984694,0.71701
0.00174205,0.984694,0.71701
0.0017483,0.989528,0.71701
0.00175455,0.989528,0.721812
0.0017608,0.989528,0.721812
0.00176705,0.989528,0.721812
0.0017733,0.989528,0.721812
0.00177955,0.989528,0.726614
0.0017858,0.989528,0.726614
0.00179205,0.984694,0.726614
0.0017983,0.989528,0.726614
0.00180455,0.989528,0.731416
0.0018108,0.989528,0.731416
0.00181705,0.989528,0.731416
0.0018233,0.989528,0.736218
0.00182955,0.984694,0.731416
0.0018358,0.989528,0.736218
0.00184205,0.989528,0.736218
0.0018483,0.984694,0.736218
0.00185455,0.989528,0.736218
0.0018608,0.989528,0.741021
0.00186705,0.989528,0.741021
0.0018733,0.989528,0.741021
0.00187955,0.989528,0.741021
0.0018858,0.984694,0.741021
0.00189205,0.989528,0.745823
0.0018983,0.984694,0.745823
0.00190455,0.989528,0.750625
0.0019108,0.989528,0.750625
0.00191705,0.984694,0.750625
0.0019233,0.984694,0.750625
0.00192955,0.989528,0.750625
0.0019358,0.989528,0.750625
0.00194205,0.989528,0.755427
0.0019483,0.989528,0.755427
0.00195455,0.989528,0.755427
0.0019608,0.989528,0.755427
0.00196705,0.989528,0.760229
0.0019733,0.984694,0.755427
0.00197955,0.989528,0.760229
0.0019858,0.989528,0.760229
0.00199205,0.989528,0.760229
0.0019983,0.989528,0.765031
0.00200455,0.989528,0.765031
0.0020108,0.984694,0.765031
0.00201705,0.989528,0.765031
0.0020233,0.989528,0.769833
0.00202955,0.989528,0.769833
0.0020358,0.989528,0.774635
0.00204205,0.989528,0.769833
0.0020483,0.984694,0.769833
0.00205455,0.989528,0.769833
0.0020608,0.989528,0.774635
0.00206705,0.989528,0.774635
0.0020733,0.989528,0.774635
0.00207955,0.989528,0.774635
0.0020858,0.989528,0.779438
0.00209205,0.989528,0.779438
0.0020983,0.989528,0.779438
0.00210455,0.989528,0.779438
0.0021108,0.989528,0.779438
0.00211705,0.989528,0.779438
0.0021233,0.989528,0.78424
0.00212955,0.989528,0.78424
0.0021358,0.989528,0.78424
0.00214205,0.989528,0.78424
0.0021483,0.989528,0.78424
0.00215455,0.989528,0.789042
0.0021608,0.994361,0.793844
0.00216705,0.989528,0.789042
0.0021733,0.989528,0.789042
0.00217955,0.989528,0.793844
0.0021858,0.989528,0.789042
0.00219205,0.989528,0.793844
0.0021983,0.989528,0.793844
0.00220455,0.984694,0.793844
0.0022108,0.989528,0.793844
0.00221705,0.989528,0.798646
0.0022233,0.989528,0.798646
0.00222955,0.989528,0.798646
0.0022358,0.989528,0.798646
0.00224205,0.989528,0.798646
0.0022483,0.989528,0.798646
0.00225455,0.989528,0.803448
0.0022608,0.989528,0.803448
0.00226705,0.989528,0.803448
0.0022733,0.989528,0.803448
0.00227955,0.984694,0.803448
0.0022858,0.989528,0.80825
0.00229205,0.989528,0.80825
0.0022983,0.989528,0.80825
0.00230455,0.989528,0.80825
0.0023108,0.989528,0.80825
0.00231705,0.989528,0.80825
0.0023233,0.989528,0.813052
0.00232955,0.989528,0.80825
0.0023358,0.989528,0.813052
0.00234205,0.989528,0.813052
0.0023483,0.989528,0.813052
0.00235455,0.989528,0.817855
0.0023608,0.989528,0.817855
0.00236705,0.989528,0.817855
0.0023733,0.989528,0.817855
0.00237955,0.989528,0.817855
0.0023858,0.984694,0.817855
0.00239205,0.989528,0.817855
0.0023983,0.989528,0.817855
0.00240455,0.989528,0.817855
0.0024108,0.989528,0.822657
0.00241705,0.989528,0.822657
0.0024233,0.989528,0.822657
0.00242955,0.989528,0.827459
0.0024358,0.989528,0.822657
0.00244205,0.989528,0.827459
0.0024483,0.989528,0.827459
0.00245455,0.989528,0.827459
0.0024608,0.984694,0.827459
0.00246705,0.989528,0.827459
0.0024733,0.989528,0.832261
0.00247955,0.989528,0.832261
0.0024858,0.989528,0.832261
0.00249205,0.989528,0.832261
0.0024983,0.989528,0.832261
0.00250455,0.989528,0.832261
0.0025108,0.989528,0.832261
0.00251705,0.989528,0.837063
0.0025233,0.989528,0.832261
0.00252955,0.989528,0.837063
0.0025358,0.989528,0.837063
0.00254205,0.989528,0.837063
0.0025483,0.989528,0.837063
0.00255455,0.989528,0.837063
0.0025608,0.989528,0.837063
0.00256705,0.989528,0.841865
0.0025733,0.989528,0.841865
0.00257955,0.989528,0.841865
0.0025858,0.989528,0.841865
0.00259205,0.989528,0.841865
0.0025983,0.989528,0.841865
0.00260455,0.994361,0.846667
0.0026108,0.989528,0.846667
0.00261705,0.989528,0.846667
0.0026233,0.989528,0.846667
0.00262955,0.989528,0.846667
0.0026358,0.989528,0.846667
0.00264205,0.989528,0.846667
0.0026483,0.989528,0.846667
0.00265455,0.989528,0.846667
0.0026608,0.989528,0.851469
0.00266705,0.989528,0.851469
0.0026733,0.989528,0.851469
0.00267955,0.989528,0.851469
0.0026858,0.989528,0.851469
0.00269205,0.989528,0.851469
0.0026983,0.989528,0.851469
0.00270455,0.989528,0.851469
0.0027108,0.989528,0.856272
0.00271705,0.989528,0.856272
0.0027233,0.989528,0.856272
0.00272955,0.989528,0.856272
0.0027358,0.989528,0.856272
0.00274205,0.989528,0.856272
0.0027483,0.989528,0.861074
0.00275455,0.989528,0.856272
0.0027608,0.989528,0.856272
0.00276705,0.989528,0.861074
0.0027733,0.989528,0.861074
0.00277955,0.989528,0.861074
0.0027858,0.989528,0.861074
0.00279205,0.989528,0.861074
0.0027983,0.989528,0.861074
0.00280455,0.989528,0.861074
0.0028108,0.989528,0.861074
0.00281705,0.989528,0.865876
0.0028233,0.989528,0.865876
0.00282955,0.989528,0.865876
0.0028358,0.989528,0.865876
0.00284205,0.989528,0.865876
0.0028483,0.989528,0.865876
0.00285455,0.989528,0.865876
0.0028608,0.989528,0.870678
0.00286705,0.989528,0.865876
0.0028733,0.989528,0.870678
0.00287955,0.989528,0.870678
0.0028858,0.989528,0.870678
0.00289205,0.989528,0.870678
0.0028983,0.989528,0.870678
0.00290455,0.989528,0.870678
0.0029108,0.994361,0.87548
0.00291705,0.989528,0.87548
0.0029233,0.989528,0.87548
0.00292955,0.989528,0.87548
0.0029358,0.989528,0.87548
0.00294205,0.989528,0.87548
0.0029483,0.989528,0.87548
0.00295455,0.989528,0.87548
0.0029608,0.989528,0.87548
0.00296705,0.989528,0.87548
0.0029733,0.989528,0.87548
0.00297955,0.989528,0.880282
0.0029858,0.989528,0.880282
0.00299205,0.989528,0.880282
0.0029983,0.989528,0.880282
0.00300455,0.989528,0.880282
0.0030108,0.989528,0.880282
0.00301705,0.989528,0.880282
0.0030233,0.989528,0.880282
0.00302955,0.989528,0.880282
0.0030358,0.994361,0.885084
0.00304205,0.989528,0.885084
0.0030483,0.989528,0.885084
0.00305455,0.989528,0.885084
0.0030608,0.989528,0.885084
0.00306705,0.989528,0.885084
0.0030733,0.994361,0.889886
0.00307955,0.989528,0.885084
0.0030858,0.989528,0.889886
0.00309205,0.989528,0.889886
0.0030983,0.989528,0.885084
0.00310455,0.989528,0.889886
0.0031108,0.989528,0.889886
0.00311705,0.989528,0.889886
0.0031233,0.989528,0.889886
0.00312955,0.989528,0.889886
0.0031358,0.989528,0.889886
0.00314205,0.989528,0.894689
0.0031483,0.989528,0.889886
0.00315455,0.989528,0.894689
0.0031608,0.994361,0.894689
0.00316705,0.989528,0.894689
0.0031733,0.989528,0.889886
0.00317955,0.989528,0.894689
0.0031858,0.989528,0.894689
0.00319205,0.989528,0.894689
0.0031983,0.989528,0.894689
0.00320455,0.989528,0.894689
0.0032108,0.989528,0.894689
0.00321705,0.994361,0.899491
0.0032233,0.989528,0.894689
0.00322955,0.989528,0.899491
0.0032358,0.989528,0.899491
0.00324205,0.989528,0.899491
0.0032483,0.989528,0.899491
0.00325455,0.989528,0.899491
0.0032608,0.989528,0.899491
0.00326705,0.989528,0.899491
0.0032733,0.994361,0.899491
0.00327955,0.989528,0.899491
0.0032858,0.989528,0.904293
0.00329205,0.989528,0.904293
0.0032983,0.989528,0.904293
0.00330455,0.989528,0.904293
0.0033108,0.989528,0.904293
0.00331705,0.989528,0.899491
0.0033233,0.989528,0.904293
0.00332955,0.989528,0.904293
0.0033358,0.989528,0.904293
0.00334205,0.989528,0.904293
0.0033483,0.989528,0.904293
0.00335455,0.989528,0.904293
0.0033608,0.994361,0.909095
0.00336705,0.989528,0.904293
0.0033733,0.989528,0.909095
0.00337955,0.989528,0.904293
0.0033858,0.989528,0.904293
0.00339205,0.994361,0.909095
0.0033983,0.994361,0.909095
0.00340455,0.989528,0.909095
0.0034108,0.989528,0.909095
0.00341705,0.989528,0.909095
0.0034233,0.989528,0.909095
0.00342955,0.994361,0.913897
0.0034358,0.989528,0.909095
0.00344205,0.989528,0.909095
0.0034483,0.989528,0.913897
0.00345455,0.989528,0.913897
0.0034608,0.989528,0.913897
0.00346705,0.989528,0.913897
0.0034733,0.989528,0.913897
0.00347955,0.989528,0.913897
0.0034858,0.989528,0.913897
0.00349205,0.989528,0.913897
0.0034983,0.994361,0.913897
0.00350455,0.989528,0.913897
0.0035108,0.989528,0.913897
0.00351705,0.994361,0.918699
0.0035233,0.994361,0.918699
0.00352955,0.989528,0.913897
0.0035358,0.989528,0.918699
0.00354205,0.989528,0.918699
0.0035483,0.989528,0.918699
0.00355455,0.989528,0.918699
0.0035608,0.989528,0.918699
0.00356705,0.989528,0.918699
0.0035733,0.989528,0.918699
0.00357955,0.989528,0.913897
0.0035858,0.989528,0.918699
0.00359205,0.994361,0.918699
0.0035983,0.989528,0.918699
0.00360455,0.989528,0.918699
0.0036108,0.989528,0.923501
0.00361705,0.989528,0.918699
0.0036233,0.989528,0.923501
0.00362955,0.994361,0.923501
0.0036358,0.989528,0.923501
0.00364205,0.989528,0.923501
0.0036483,0.989528,0.923501
0.00365455,0.989528,0.923501
0.0036608,0.994361,0.923501
0.00366705,0.989528,0.923501
0.0036733,0.989528,0.923501
0.00367955,0.994361,0.923501
0.0036858,0.989528,0.923501
0.00369205,0.989528,0.923501
0.0036983,0.989528,0.923501
0.00370455,0.989528,0.923501
0.0037108,0.989528,0.928303
0.00371705,0.989528,0.928303
0.0037233,0.989528,0.923501
0.00372955,0.989528,0.928303
0.0037358,0.989528,0.928303
0.00374205,0.989528,0.928303
0.0037483,0.994361,0.928303
0.00375455,0.989528,0.928303
0.0037608,0.989528,0.928303
0.00376705,0.989528,0.928303
0.0037733,0.989528,0.928303
0.00377955,0.989528,0.928303
0.0037858,0.994361,0.928303
0.00379205,0.994361,0.928303
0.0037983,0.994361,0.928303
0.00380455,0.989528,0.933106
0.0038108,0.989528,0.928303
0.00381705,0.989528,0.928303
0.0038233,0.989528,0.933106
0.00382955,0.989528,0.933106
0.0038358,0.989528,0.933106
0.00384205,0.989528,0.933106
0.0038483,0.989528,0.933106
0.00385455,0.989528,0.933106
0.0038608,0.989528,0.933106
0.00386705,0.989528,0.933106
0.0038733,0.994361,0.933106
0.00387955,0.989528,0.933106
0.0038858,0.989528,0.933106
0.00389205,0.989528,0.933106
0.0038983,0.989528,0.933106
